37.788383	-122.422032	101
37.78841	-122.421827	101
37.78849	-122.421949	101
37.78857	-122.42207	101
37.788596	-122.421865	101
37.788943	-122.422145	101
37.788969	-122.42194	101
37.789306	-122.422219	101
37.789332	-122.422014	101
37.789412	-122.422135	101
37.789492	-122.422257	101
37.789518	-122.422052	101
37.790241	-122.422408	101
37.790267	-122.422203	101
37.79037	-122.422329	101
37.790472	-122.422455	101
37.790498	-122.42225	101
37.791183	-122.422599	101
37.791209	-122.422394	101
37.791289	-122.422515	101
37.791369	-122.422636	101
37.791395	-122.422431	101
37.792068	-122.422778	101
37.792094	-122.422573	101
37.792175	-122.422694	101
37.792255	-122.422816	101
37.792281	-122.422611	101
37.792944	-122.422955	101
37.79297	-122.42275	101
37.79305	-122.422871	101
37.79313	-122.422993	101
37.793156	-122.422787	101
37.793829	-122.423133	101
37.793855	-122.422928	101
37.793935	-122.423049	101
37.794015	-122.42317	101
37.794041	-122.422965	101
37.794711	-122.423311	101
37.794737	-122.423106	101
37.794817	-122.423227	101
37.794897	-122.423348	101
37.794924	-122.423143	101
37.795614	-122.423493	101
37.795636	-122.423288	101
37.795737	-122.423413	101
37.795838	-122.423539	101
37.79586	-122.423333	101
37.79658	-122.423689	101
37.796606	-122.423484	101
37.796691	-122.423601	101
37.796691	-122.423601	101
37.796691	-122.423601	101
37.796766	-122.423726	101
37.797156	-122.423805	101
37.797156	-122.423805	101
37.797179	-122.423599	101
37.79751	-122.423877	101
37.797617	-122.423793	101
37.797617	-122.423793	101
37.797697	-122.423914	101
37.797723	-122.423709	101
37.798446	-122.424066	101
37.798472	-122.423861	101
37.798552	-122.423982	101
37.798633	-122.424104	101
37.798633	-122.424104	101
37.798659	-122.423898	101
37.798724	-122.444513	101
37.798734	-122.444374	101
37.798749	-122.444244	101
37.79876	-122.444764	101
37.79879	-122.444319	101
37.798813	-122.444939	101
37.79884	-122.444828	101
37.798841	-122.444505	101
37.798845	-122.444409	101
37.79885	-122.444263	101
37.798859	-122.445033	101
37.798867	-122.444711	101
37.798918	-122.445129	101
37.798922	-122.444863	101
37.798946	-122.442697	101
37.798961	-122.442568	101
37.798961	-122.444944	101
37.799	-122.442648	101
37.799014	-122.445029	101
37.799044	-122.442726	101
37.799059	-122.442593	101
37.799151	-122.441073	101
37.79917	-122.440847	101
37.799212	-122.440978	101
37.799252	-122.441091	101
37.799254	-122.44539	101
37.799294	-122.440873	101
37.799348	-122.439441	101
37.799378	-122.424254	101
37.799378	-122.439206	101
37.799404	-122.424049	101
37.799425	-122.439337	101
37.799473	-122.439466	101
37.799485	-122.424171	101
37.799485	-122.424171	101
37.799495	-122.445961	101
37.799503	-122.439231	101
37.799557	-122.437799	101
37.799562	-122.445851	101
37.799565	-122.424292	101
37.799581	-122.445965	101
37.799587	-122.437565	101
37.799591	-122.424087	101
37.799634	-122.437695	101
37.799665	-122.446181	101
37.799665	-122.446181	101
37.799681	-122.437824	101
37.799711	-122.43759	101
37.799766	-122.436151	101
37.799796	-122.435916	101
37.799818	-122.446213	101
37.799818	-122.446213	101
37.799843	-122.436046	101
37.79989	-122.436176	101
37.79992	-122.435942	101
37.799974	-122.43451	101
37.800004	-122.434275	101
37.800052	-122.434405	101
37.800099	-122.434535	101
37.800129	-122.4343	101
37.800183	-122.432865	101
37.800213	-122.432631	101
37.80026	-122.43276	101
37.800308	-122.43289	101
37.800312	-122.424443	101
37.80032	-122.447126	101
37.800337	-122.432655	101
37.800338	-122.424238	101
37.800364	-122.447008	101
37.800386	-122.447131	101
37.800392	-122.43122	101
37.800414	-122.447281	101
37.800415	-122.424359	101
37.800422	-122.430985	101
37.800454	-122.447139	101
37.800469	-122.431115	101
37.800495	-122.42448	101
37.800516	-122.431246	101
37.800521	-122.424275	101
37.800546	-122.431011	101
37.800601	-122.429575	101
37.800631	-122.42934	101
37.800678	-122.429471	101
37.800681	-122.447656	101
37.800681	-122.447656	101
37.800725	-122.429599	101
37.800755	-122.429364	101
37.80081	-122.42793	101
37.800832	-122.447695	101
37.800832	-122.447695	101
37.80084	-122.427695	101
37.800887	-122.427825	101
37.800934	-122.427954	101
37.800964	-122.427719	101
37.801018	-122.426285	101
37.801048	-122.42605	101
37.801095	-122.42618	101
37.801143	-122.42631	101
37.801173	-122.426075	101
37.801201	-122.424623	101
37.801215	-122.424738	101
37.801227	-122.424418	101
37.801304	-122.424538	101
37.801304	-122.424538	101
37.801318	-122.424922	101
37.801339	-122.42476	101
37.801661	-122.461329	101
37.801668	-122.462093	101
37.801707	-122.462696	101
37.801737	-122.461335	101
37.801739	-122.461586	101
37.801744	-122.462088	101
37.801747	-122.460528	101
37.801782	-122.462679	101
37.801822	-122.460548	101
37.801924	-122.459794	101
37.801996	-122.459824	101
37.802189	-122.458864	101
37.80226	-122.458897	101
37.802286	-122.465335	101
37.802286	-122.465335	101
37.802338	-122.465215	101
37.802338	-122.465215	101
37.802534	-122.457715	101
37.802534	-122.457715	101
37.802597	-122.457756	101
37.802597	-122.457756	101
37.802667	-122.467032	101
37.802776	-122.467131	101
37.802903	-122.456484	101
37.802938	-122.468232	101
37.803088	-122.468916	101
37.803088	-122.468916	101
37.803134	-122.455926	101
37.803166	-122.468947	101
37.803166	-122.468947	101
37.803192	-122.469394	101
37.803192	-122.469394	101
37.803196	-122.455712	101
37.803202	-122.45044	101
37.803279	-122.469432	101
37.803279	-122.469432	101
37.803293	-122.469491	101
37.803293	-122.469491	101
37.80336	-122.46979	101
37.803386	-122.454372	101
37.803391	-122.454338	101
37.803445	-122.453989	101
37.803449	-122.454355	101
